thread_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_text,turn_count,created_at
twcs_apple_04039,243337,173790,"@AppleSupport Absolutely sick of safari crashing in ios 11, you pillocks at apple should be sacked for allowing this shit update to ios10",243336,@173790 We are here to help. DM which iOS device you are using and we can take a look at this for you. https://t.co/GDrqU22YpT,2,Thu Oct 05 10:33:45 +0000 2017
twcs_apple_04040,243339,173791,"IOS 11 tam bir fiyasko; batarya erken bitiyor, tepkiler yavaşladı, bi çok kararsızlık var. Android’den farkı kalmadı... @AppleSupport",243338,@173791 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,Thu Oct 05 10:45:10 +0000 2017
twcs_apple_04041,243343,173792,@AppleSupport I was unable to toggle between texts. Couldn’t get out. But it seems ok now.,243344,"@173792 Perfect. Reach back out if this issue, or anything else comes up that you need our help with.",2,Fri Oct 06 11:16:10 +0000 2017
twcs_apple_04042,243342,173792,@AppleSupport wtf did updating do to texting?!?!? #nothappy 😤,243340,@173792 Are you experiencing issues with sending and receiving text messages? Let us know more details so we can help.,3,Thu Oct 05 10:48:27 +0000 2017
twcs_apple_04043,243346,173793,"@AppleSupport iPhone 6s battery is not holding charge, since updating to iOS 11.0.2 is this normal?",243345,@173793 Thanks for bringing this to our attention. Click here to join us in DM: https://t.co/GDrqU22YpT,2,Thu Oct 05 09:50:22 +0000 2017
twcs_apple_04044,243349,173794,Dear @115858 my GarageBand app is not working. Can you please fix this please.,243347,"@173794 We'd like to see if we can help get you pointed in the right direction. To start, which device are you experiencing this on?",4,Thu Oct 05 10:54:28 +0000 2017
twcs_apple_04045,243353,173795,Görüşme yaparken bu sorunu birtek ben mi yaşıyorum?@118936 @115858 @AppleSupport #iOS11 #ios11update https://t.co/sJqJ1Z29S3,243351,@173795 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,3,Thu Oct 05 10:20:43 +0000 2017
twcs_apple_04046,243355,173796,@115858 Love what you’ve done with the retail space. But poor experience. I can’t pay because everyone is just hanging around chatting... https://t.co/WnPTXFJkpT,243354,@173796 Hi there. We'd like to look into this. DM us and tell us more about what happened. https://t.co/GDrqU22YpT,2,Thu Oct 05 10:23:32 +0000 2017
twcs_apple_04047,244171,173993,"Quero expressar toda a minha indignação sobre o #IOS11, bateria posso dizer que não tenho mais. Valeu @AppleSupport @115858 😩",244170,"@173993  Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2,Thu Oct 05 12:22:55 +0000 2017
twcs_apple_04048,244173,173994,Hey @AppleSupport how about releasing OS11 software that is fully tested? Spending 2 hours trying to fix a crashing iPhone aint fun  #os11,244172,@173994 We’d like to understand more about this. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:11:10 +0000 2017
twcs_apple_04049,244175,173995,@AppleSupport - Major battery drain issues on iPhone 8 Plus running iOS 11.1 public beta 1. How can this be fixed?,244174,@173995 DM us and we'll do all we can to assist. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:17:38 +0000 2017
twcs_apple_04050,244178,173996,Hey @115858? Making my Bluetooth automatically turn on now every time something restarts in my phone is aggravating as hell.,244177,@173996 The Bluetooth button is now a disconnect button in the Control Center. You can find out more here: https://t.co/G7BHuQnDS6,2,Thu Oct 05 12:23:52 +0000 2017
twcs_apple_04051,244180,173997,Over heating like a mf y’all gotta fix this shit @115858,244179,@173997 We would like to help with your iPhone. Please send us a DM so we can take a look together. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:13:09 +0000 2017
twcs_apple_04052,244183,173998,@115858 the newest updates has done something to 7+. Takes forever to charge 6+ hrs.,244182,@173998 We'd be happy to look into this with you. Can you provide us the iOS version? Are you using the original power adapter?,2,Thu Oct 05 10:56:43 +0000 2017
twcs_apple_04053,244186,173999,@115858 @AppleSupport Can you bundle the Watch Faces on a purchase of a Nike Sport Band?,244185,"@173999 Hey, let's get you pointed in the right direction. Please send us a DM and we'll go from there. https://t.co/GDrqU22YpT",2,Thu Oct 05 11:59:10 +0000 2017
twcs_apple_04054,244189,174000,I paid for my music app I want my money back if the shit don’t work with this update smh I’m tight @115858,244187,@174000 We want you to enjoy your favorite Music. Let us know what app you're using and the exact issue to get started.,4,Thu Oct 05 11:18:19 +0000 2017
twcs_apple_04055,244192,174001,"@AppleSupport @115858 thanks for the IOS11 now my 6s battery drains like rum in the cold night, it seems you intentionally making hate my 📱.",244191,@174001 We're here to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:06:37 +0000 2017
twcs_apple_04056,244194,174002,The software update11.2 is awful!!! So sllllllloooowwww to open apps and do anything. @AppleSupport @115858 please fix!,244193,@174002 Let's look into this together. Send us a DM so we can help you there. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:15:17 +0000 2017
twcs_apple_04057,244197,174003,"This @115858 update is horrible. The amount of times I’ve had to restart, apps crashing, home screen going blank... is ridiculous...",244195,@174003 That's certainly not what we'd expect your experience to be. We'll be happy to assist. Are you running 11.0.2 yet?,4,Thu Oct 05 12:08:12 +0000 2017
twcs_apple_04058,244200,174004,Yeni güncellemeden sonra da hatalar devam ediyor. AppStore dan bir şey indiremiyorum. @115858 @AppleSupport,244199,@174004 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,Thu Oct 05 11:32:02 +0000 2017
twcs_apple_04059,244204,174005,"@AppleSupport after ios11,11.0.1 and ios11.0.2 Three to five times a day gets this!!  iPhone 7plus https://t.co/HgNMZbXLdP",244202,@174005 You're in the right place; we'll do all we can to help. Does this appear with a specific app or specific action on your iPhone?,4,Thu Oct 05 11:47:07 +0000 2017
twcs_apple_04060,244207,174006,@115858 @AppleSupport The battery life is horrible with the newest update. Fix this please.,244206,@174006 We'd like to help. Send us a DM. Let us know the country you're in and when you updated. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:03:15 +0000 2017
twcs_apple_04061,244212,174007,@AppleSupport None of this. I just powered the car and it connected to the car and REconnected to a Mi Fit. 11.1 beta here btw :p https://t.co/RVxyWcOcmV,244213,"@174007 To make sure we're on the same page, Bluetooth was turned off in Settings &gt; Bluetooth, and then auto turned back on?",4,Thu Oct 05 14:52:52 +0000 2017
twcs_apple_04062,244210,174007,"Turnes bluetooth off yet it autoenabled to connect to the car. Unacceptable, off is OFF. #iOS11 @115858",244208,@174007 We'd love to help. The Control Center Bluetooth button is changed in iOS 11. Here's more information: https://t.co/G7BHuQnDS6,3,Thu Oct 05 11:25:51 +0000 2017
twcs_apple_04063,244217,174008,@AppleSupport since the latest updates my watch no longer shows me notifications from my iPhone. I missed an important call today😣,244216,@174008 We understand how important it is that you're notified of you calls. Let us know if this helps: https://t.co/vXqj8bZGU7,2,Thu Oct 05 11:57:06 +0000 2017
twcs_apple_04064,244219,174009,@AppleSupport la MaJ IOS11.0.1 est une catastrophe. Mon iPhone (7+ pourtant) ne fait que planter et freezer. De nombreuses applications s’éteignent toutes seules. C’est une honte!! Qu’est il prevu??,244218,@174009 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,Thu Oct 05 11:50:24 +0000 2017
twcs_apple_04065,244221,174010,@AppleSupport why is my iPhone 8 Plus deleting songs from my playlists?,244220,@174010 We'd be happy to help out. When did you first notice this? DM us and let us know. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:01:04 +0000 2017
twcs_apple_04066,244223,174011,"id just like to thank @115858 and ios11 for fucking my shit up completely, i really appreciate when my phone freezes every 3 seconds 👍🏼",244222,@174011 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:16:24 +0000 2017
twcs_apple_04067,244226,174012,"@AppleSupport Hi this is my brand new MacBook Pro 3.1 Ghz touchpad and this is from closing the laptop, very disappointed in my purchase!!! https://t.co/szyflSNn7j",244224,@174012 We'd like to look into this a bit more with you. Could you join us in DM with more details? https://t.co/GDrqU2kzhr,3,Thu Oct 05 11:57:25 +0000 2017
twcs_apple_04068,244583,174107,"Hey @AppleSupport @115858 , how about not turning my iMessage off every time my phone updates, restricting my messaging for hours. Thanks 🖕🏼",244581,@174107 That's not something we'd expect to have happen. We'll be happy to assist. Does it start working on its own eventually?,4,Thu Oct 05 12:31:27 +0000 2017
twcs_apple_04069,244588,174108,@applesupport im having a lot of trouble with my watch. Whenever I launch the running app it doesn’t track the mileage.,244587,@174108 We want to help! Are these the steps you used to track your workout: https://t.co/ik0A8dg7Jt,4,Thu Oct 05 03:23:10 +0000 2017
twcs_apple_04070,244590,174109,Too early in the morning for my phone to be restarting itself! This is getting annoying! @115858 🤦🏻‍♀️,244589,@174109 What are you seeing when the iPhone restarts itself? You can DM us. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:20:55 +0000 2017
twcs_apple_04071,244707,174123,I’m seeing this as well. #iOS11 keeps turning on #WiFi automatically after you turn it off which is really irritating @115858 @AppleSupport https://t.co/HfPPsiA15v,244705,"@174123 We're here to help! When turning off Wi-Fi, are you going into Settings &gt; Wi-Fi or using the Control Center?",4,Wed Oct 04 08:25:04 +0000 2017
twcs_apple_04072,244729,174127,"@AppleSupport 
 how long is it safe to charge a mac,iphone,ipad,or ipod  for without lowering  the performance of the device or damaging it?",244727,"@174127 Thanks for reaching out! You can find all of our battery information here:
https://t.co/bivpdfBNJ6",4,Tue Sep 12 02:00:33 +0000 2017
twcs_apple_04073,244878,174147,"@AppleSupport Issue with iOS 11.0.1 UI issue, check the screenshot https://t.co/haEGme7Lxa",244876,"@174147 We've just released iOS 11.0.2. Does this happen when you double tap, not press, the home button?",3,Wed Oct 04 08:02:44 +0000 2017
twcs_apple_04074,244883,174148,@AppleSupport why won’t Siri work on my brand new Mac?! It just keeps saying Siri Audio Problem?!,244881,"@174148 Let's help get Siri working. To get started, is Siri currently enabled under System Preferences &gt; Siri?",3,Mon Oct 02 12:39:25 +0000 2017
twcs_apple_04075,244948,174160,"Déjà que l’iPhone se décharge rapidement, mais depuis IOS11, c’est encore plus.. @115858",244947,@174160 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,Thu Oct 05 12:36:39 +0000 2017
twcs_apple_04076,244950,174161,"@AppleSupport Todavía sigue con errores IOS11.02, cuando solucionan?",244949,@174161 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Thu Oct 05 13:01:28 +0000 2017
twcs_apple_04077,244953,168381,@AppleSupport the new messenger doesn’t sort by unread at the top anymore ?,244951,"@168381 We'll help however we can. Just to clarify, was this in Messages or were you refering to a third-party app?",4,Thu Oct 05 12:55:45 +0000 2017
twcs_apple_04078,244956,174162,"@115858 #iOS11 apps update process freezes, need to reboot to open any new app. Also multitasking stuck. When do we get the stable version?",244955,@174162 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:59:23 +0000 2017
twcs_apple_04079,244959,150622,@AppleSupport Random sings just appeared in my Apple Music library,244957,@150622 We'll be happy to look into what's going on in your Apple Music Library. Do you use Apple Music with multiple devices?,3,Thu Oct 05 12:05:44 +0000 2017
twcs_apple_04080,244961,174164,Updated iOS and now I can’t make...phone calls!  How do you mess up phone calls @AppleSupport ? https://t.co/6hU1rddVkm,244960,@174164 We can help. Try following this article and let us know the results https://t.co/U53YusKX3z,2,Thu Oct 05 12:42:18 +0000 2017
twcs_apple_04081,244964,174165,@115858 iOS 11 is killing the battery on my iPhones. 6s now having to be charged at least 3 times a day #iOS11 #ios11battery,244962,@174165 Thanks for reaching out. DM the specific iOS version you are using currently so we can help out. https://t.co/GDrqU22YpT,4,Thu Oct 05 12:57:20 +0000 2017
twcs_apple_04082,244969,174166,Software isn't installing in my @AppleSupport iPhone https://t.co/0LNZxNX7JA,244967,@174166 We'd like to help! Check out this article: https://t.co/bdxPi2vAaR Keep us posted.,4,Thu Oct 05 12:57:12 +0000 2017
twcs_apple_04083,244973,174167,"Upgraded my iPhone 6s to 11.0.2 yesterday, now battery life is a disaster. Come on @AppleSupport Do something!",244972,@174167 Thanks for reaching out. DM which iPhone you are using so we can help. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:45:59 +0000 2017
twcs_apple_04084,244983,172794,@115858 after updating phone on iOS 11 battery draining so fast that i need to charge 8 times a day.. very pathetic,244977,"@172794 Hey, we can work together to take a look into the battery life. DM us and we'll go from there. https://t.co/GDrqU22YpT",7,Thu Oct 05 12:49:38 +0000 2017
twcs_apple_04085,244986,174168,@AppleSupport HOW DO YOU FIX AN UNRESPONSIVE SCREEN + A SCREEN THAT GLITCHES AT THE TOP????,244984,@174168 Thank you for reaching out to us. We'd like to help with this. Which iOS version are you using? When did this issue begin?,4,Thu Oct 05 12:27:56 +0000 2017
twcs_apple_04086,244992,174169,I have to restart my phone so many times daily because of this... I can’t afford a new phone!!!! @AppleSupport https://t.co/UsRRqAssap,244991,@174169 We want to look into this with you to see why your screen is stuck. What model do you have and is this is the Lock screen?,4,Thu Oct 05 03:19:18 +0000 2017
twcs_apple_04087,245073,174187,@applesupport been 3 days with a silent morning alarm despite no issues in past versions and correctly following all troubleshooting.,245071,@174187 Let's make sure you're fully up-to-date. We've released 11.0.2 today. Info on how to update here: https://t.co/80YRnjDFDk,4,Tue Oct 03 17:33:12 +0000 2017
twcs_apple_04088,245107,174192,"@AppleSupport i updated to ios11 and some photos got deleted, what's up with this?",245105,@174192 Let's work together to get your photos back. Do you use iCloud Photo Library to manage your photos?,4,Tue Oct 03 03:31:21 +0000 2017
twcs_apple_04089,245137,174196,"Geez, #iOS11 is SO buggy...how the hell does a huge company like @115858 release something this half-baked to the public? No beta? 🤔",245135,"@174196 It's not our intent for any issues to occur when updating the iOS. We're here to help though, what issues are you having?",3,Wed Oct 04 13:54:15 +0000 2017
twcs_apple_04090,245160,174199,@115858 can u help me with an issue I’m having with the screen record on my SE. It counts down from 3 but stays white.,245158,"@174199 We're certainly happy to take a look into this with you. Power your phone off and then on again, does the feature work then?",4,Wed Oct 04 13:17:38 +0000 2017
twcs_apple_04091,245228,174217,"Yo no actualizo iOS de vuelta ni en pedo, para q me traiga más problemas y solucionen otras fallas q no son las mías ??? @115858 lpm",245226,@174217 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,3,Thu Oct 05 13:06:24 +0000 2017
twcs_apple_04092,245232,174218,@115858 a new bug in ur iOS 11 the wifi does not turn of now from ur control centre u have to use the settings why nothing after jobs ✊️✊️✊️,245229,"@174218 Thank you. In iOS 11, you can turn Wi-Fi off completely under Settings. This article can help you: https://t.co/vzVz37YMv0",4,Thu Oct 05 13:07:57 +0000 2017
twcs_apple_04093,245235,174220,@174221 @115858 @AppleSupport Tal cual!! Se queda colgado y la batería dura muchísimo menos!!,245234,@174220 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Thu Oct 05 12:16:46 +0000 2017
twcs_apple_04094,245236,174221,Soy el único al que le funciona peor el iPhone desde la ultima actualización?? Por no hablar de la batería... @115858 @AppleSupport,245241,@174221 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Thu Oct 05 11:39:56 +0000 2017
twcs_apple_04095,245243,174222,Yo how do you turn off auto brightness with this stupid ass update???? @115858,245242,@174222 We've got steps for that here: https://t.co/bkqEVCrK2l Let us know if you have questions in DM. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:37:29 +0000 2017
twcs_apple_04096,245245,174223,@AppleSupport My wife's new iphone 8 completely died over night. I tried the new hard reset and also the vol down+power and nothing works. She mentioned it was buzzing last night like an alert but wasn't seeing anything on screen.,245244,@174223 We're here to assist.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:04:58 +0000 2017
twcs_apple_04097,245249,174224,@115858 can you help me please ?,245247,@174224 We'll be glad to help. Please send us a DM so we can work together. https://t.co/GDrqU22YpT,3,Thu Oct 05 13:01:13 +0000 2017
twcs_apple_04098,245252,174225,@115858 My phone has dropped 10% in an hour and I’ve used it for about 10 minutes... horrible #ios11problems,245250,@174225 Let's look into options regarding battery life together. Send us a DM and we'll get to work. https://t.co/GDrqU22YpT,3,Thu Oct 05 13:02:27 +0000 2017
twcs_apple_04099,245255,174226,@115858 what's wrong with ur charges? I'm on my 10th 1 this year,245254,@174226 Our article https://t.co/UXU3etFEMm includes many general use tips for maximizing cable life that might be helpful.,2,Thu Oct 05 12:55:26 +0000 2017
twcs_apple_04100,245257,174227,@115858 @AppleSupport has anyone else had a complaint about Bluetooth connection since ios11 update?,245256,@174227 Hey there! We'd be happy to look into this. What's happening with your Bluetooth connection?,2,Thu Oct 05 12:49:50 +0000 2017
twcs_apple_04101,245260,174228,@115858 not liking the new update. Phone is acting wacky!,245258,"@174228 Hi! If you can let us know more about the issues you're experiencing, we'd be happy to help! What seems to be going on?",4,Thu Oct 05 13:03:59 +0000 2017
twcs_apple_04102,245263,174229,@AppleSupport why have you broken my iPhone #ios1101 everything is sooooooo #slow,245262,@174229 This is certainly not an experience we want you to have. We'd like to take a look. Please meet us in DM. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:55:47 +0000 2017
twcs_apple_04103,245265,174230,this stupid ios 11 update has ruined my phone @115858,245264,@174230 We can help! What's going on with your iPhone?,2,Thu Oct 05 12:56:03 +0000 2017
twcs_apple_04104,245315,174245,@AppleSupport will you fix this with the 11.0.2 versión? @115858 @119459 https://t.co/yfVz0Effqi,245313,@174245 We'd be happy to look into this with you. Have you restarted your device since this issue has happened?,4,Thu Oct 05 13:06:58 +0000 2017
twcs_apple_04105,245320,174246,Luuuuv updating my phone and having my battery drop from 100% to 25% in 30 minutes:~))))) @115858,245319,@174246 Have you updated to 11.0.2 yet? https://t.co/80YRnjDFDk DM and let us know. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:16:02 +0000 2017
twcs_apple_04106,245323,174247,@116333 @AppleSupport poor sarvice and poor product my iphone7 not working fine visited 4 time in just 2 months,245321,@174247 We'll do everything we can to help. DM us what's going on and we can go from there together. https://t.co/GDrqU22YpT,3,Thu Oct 05 13:32:04 +0000 2017
twcs_apple_04107,245337,129639,@AppleSupport can y’all fix the Email app. I’m tired of having to delete the same emails 4-5 times a day and having them still be there.,245335,@129639 We'd be happy to help you with your Mail app. Which device are you using? Which iOS or macOS are you running currently?,4,Thu Oct 05 13:17:57 +0000 2017
twcs_apple_04108,245343,174248,My day just started and my phone already on 60%. Wtf @115858 😑,245341,@174248 We're here to help. Which type of iPhone do you have and which version of the iOS is currently installed on it?,4,Thu Oct 05 13:33:32 +0000 2017
twcs_apple_04109,245346,174249,@AppleSupport I cannot make or receive calls. And my iPhone is rebooting at least 4 times per day...,245345,@174249 Which version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:33:07 +0000 2017
twcs_apple_04110,245348,174250,Battery drains fast with #iOS11 and new #iPhone8. @AppleSupport #apple,245347,@174250 Thanks for reaching out. DM the specific iOS version you're using so we can help. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:15:42 +0000 2017
twcs_apple_04111,245350,174251,"I just wanna control my music from the lock screen, speaker phone to actually work, &amp; my phone to stop dying in 30. Fix this shit @115858",245349,@174251 Have you updated to 11.0.2 yet? https://t.co/80YRnjDFDk DM and let us know. https://t.co/GDrqU22YpT,2,Thu Oct 05 12:57:02 +0000 2017
twcs_apple_04112,245352,174252,Something is not right here @115858 #bug #ios11 #iphone7 #photos https://t.co/lKB94hSsqU,245351,@174252 We'd like to help! Send us a DM with details on what you are experiencing and we will continue from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:12:32 +0000 2017
twcs_apple_04113,245354,174253,@AppleSupport how do I turn shuffle off? I just want the tracks to play in album-order? https://t.co/uGIOkRVgUQ,245353,@174253 Great question. We can offer some guidance. This article will show you how to turn Shuffle on/off: https://t.co/Q3ojzTGrTU,2,Thu Oct 05 13:03:12 +0000 2017
twcs_apple_04114,245356,174254,@115858 new updates drains your battery like never before. Now I can use my phone for an hour before charging,245355,@174254 We understand the concern regarding battery life. We're here to help. Are you on iOS 11.0.2?,2,Thu Oct 05 13:16:41 +0000 2017
twcs_apple_04115,245358,174255,#ios11 drains the battery really fast!!😰😭 had to charge 2 x a day compared to just 1 before the update @115858 same w/ my husbands ip7 😭,245357,@174255 Let's help improve this. Check out the suggestions shown here: https://t.co/bivpdfBNJ6 but keep us posted.,2,Thu Oct 05 13:22:07 +0000 2017
twcs_apple_04116,245361,174256,"excel file direct in excel and save back to its location, instead we get option to copy in excel, that need more work @AppleSupport 2/2",245359,"@174256 Thanks for reaching out. When you have the time, submit feedback to us about those features here: https://t.co/eTPVYVFyd8",3,Thu Oct 05 12:55:43 +0000 2017
twcs_apple_04117,245363,174257,@115858 fuck u my phone just went from 20% to 5% u done fucked everyone up w ios 11,245362,@174257 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:23:14 +0000 2017
twcs_apple_04118,245366,174258,@AppleSupport Subscribed to Apple Music yesterday. Downloaded songs but they don’t play offline in a car but do with no WiFi at home.,245364,@174258 We certainly want you to be able to enjoy your music offline as well. What happens when you try to play them offline?,4,Thu Oct 05 13:29:02 +0000 2017
twcs_apple_04119,245370,158584,@AppleSupport can I call and iMessage on apple watch without iPhone connected and without cellular plan on wifi connection only,245368,@158584 Which Apple Watch are you using? You can see what options are available on Wi-Fi on here: https://t.co/xZKvlmfdD9,4,Thu Oct 05 13:13:16 +0000 2017
twcs_apple_04120,238776,172794,@115858 Very bad that after updating 6s to iOS 11 the battery is draining like hell even though all notifications are off. Very very bad 😡🎇😡😡😡😡,245374,@172794 We'd like to assist as best we can. Are you fully up-to-date with iOS 11.0.2? Reach out to us in a DM. https://t.co/GDrqU22YpT,4,Thu Oct 05 12:50:35 +0000 2017
twcs_apple_04121,245378,174259,"@AppleSupport My left AirPod seems to have died in the wake of 11.0.2. Restarting AirPods, re-pairing AirPods, and resetting network settings have done nothing. I bought these last week. Help!",245377,@174259 We're here to help. Please DM us via the following link and we'll help you further from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:01:27 +0000 2017
twcs_apple_04122,245380,174260,"@AppleSupport, Hi, when I select text with my Mac, it doesn't highlight it anymore on pages, or Safari. Can you help me please ? :)",245379,"@174260 We’ve got you covered. Which version of macOS are you using? Please restart your Mac, if you haven’t already.",2,Thu Oct 05 13:13:16 +0000 2017
twcs_apple_04123,245948,174414,Since updating my iphone I’ve had to restart it 30-40 times since Monday. Y’all slipping @115858,245947,@174414 That's not the experience we want you to have. DM us what's causing you to need to restart? https://t.co/GDrqU22YpT,2,Thu Oct 05 14:02:56 +0000 2017
twcs_apple_04124,245950,174415,"@AppleSupport lol, nice one: https://t.co/xfxH66tRWa",245949,@174415 Hey there. The iCloud webpage requires Safari 7 or later. You can check out any other requirements here: https://t.co/Nu2VI9mNFD,2,Thu Oct 05 13:44:49 +0000 2017
twcs_apple_04125,245953,174416,Great! Did the latest iOS update and now can’t hear any videos on any app! Not impressed @AppleSupport,245951,"@174416 Let's check into this together. Which iPhone are you using? Also, do you hear other audio?",4,Thu Oct 05 14:01:19 +0000 2017
twcs_apple_04126,245334,174417,"@116333 But for some reason, every time I upgrade OS after having phone two years, it runs like garbage and freezes up. How convenient for Apple.",245957,@174417 We'd like to look into that with you. Send us a DM and tell us which iPhone you'e using. https://t.co/GDrqU22YpT,2,Thu Oct 05 15:13:54 +0000 2017
twcs_apple_04127,245960,174418,why tf cant i read texts or delete all notifications at once in the new notification center update this sux @115858,245958,@174418 We're here to help. Are you on the latest iOS version of 11.0.2?,4,Thu Oct 05 13:45:25 +0000 2017
twcs_apple_04128,245965,174419,@174420 @AppleSupport Ok good! Ours are still down,245964,@174419 We'd like some additional information to help. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT,4,Thu Oct 05 02:53:32 +0000 2017
twcs_apple_04129,245969,174420,Anyone having issues sending iMessages over Cellular Data after going to 11.0.2 @AppleSupport,245968,@174420 We're happy to help. What happens when you try sending an iMessage?,3,Wed Oct 04 03:24:18 +0000 2017
twcs_apple_04130,245971,174421,"My iP8+ had screen lock up issues, intermitting Bluetooth, and now it's doing the snap crackle pop w/ 11.0.2. @115858. Nice phone though.",245970,@174421 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:01:25 +0000 2017
twcs_apple_04131,245973,174422,"Hello @AppleSupport, is it possible to buy a Apple Watch Series 3 in different colors? ( i prefer Gold and Blue cobalt Sport band).",245972,@174422 We're excited for you to get the new Apple Watch. Check here to shop: https://t.co/YzzkPcZVjZ,2,Thu Oct 05 13:40:39 +0000 2017
twcs_apple_04132,245978,174423,Is IOS 11 chowing a lot of power these days I charge my phone everyday @AppleSupport please advise,245976,@174423 We'd love to help you with your iPhone battery. Have you already updated to iOS 11.0.2? Let us know in DM. https://t.co/GDrqU22YpT,5,Thu Oct 05 07:06:32 +0000 2017
twcs_apple_04133,245981,174424,@AppleSupport @115858 please release another update. The lagging is making me want to throw my phone and just say forget it all 😭,245979,"@174424 We'd love to help find a solution. Are you on the latest version, 11.0.2? If not, check this out: https://t.co/80YRnjDFDk",4,Thu Oct 05 13:29:09 +0000 2017
twcs_apple_04134,245986,174425,@AppleSupport I updated my phone and now my chargers won’t work unless I restart my phone. Are you trying to force me to buy the new models?,245985,@174425 We want you to be able to charge your iPhone. Do you receive an error message when you try to charge?,2,Thu Oct 05 13:39:28 +0000 2017
twcs_apple_04135,245989,174426,Why is the Apple charger wire that came with the phone making my phone overheat 😬🙄 @AppleSupport,245987,@174426 We want to help out. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,4,Thu Oct 05 13:35:54 +0000 2017
twcs_apple_04136,245993,174427,#iOS11 👎🏼👎🏼,245991,@174427 We are certainly eager to assist you in figuring this out. Could you tell us more about what issues you seem to be having?,4,Thu Oct 05 13:17:47 +0000 2017
twcs_apple_04137,245997,174428,"Fix the battery life on iOS 11, please!!  😤😤😤 @115858 @AppleSupport",245996,@174428 Thanks for contacting us. We know battery life is important. We recommend checking out this link: https://t.co/bivpdfBNJ6,2,Thu Oct 05 13:37:14 +0000 2017
twcs_apple_04138,246317,174514,"@AppleSupport the Arabic font in ios11 is not user friendly, please go back to previous font. Below is the new font 👇 https://t.co/WQEvsol4Yr",246315,@174514 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,4,Tue Oct 03 17:34:36 +0000 2017
twcs_apple_04139,246335,174517,"@AppleSupport Hey Apple ... is there a way to force Apple Photos to refresh the library? Took a ton of photos yesterday, but many are MIA.",246333,"@174517 We're happy to help. Can you view the photos on the device you took them with, or is that where you're unable to see them?",4,Mon Oct 02 13:10:27 +0000 2017
twcs_apple_04140,246491,174545,My phone started lagging as soon as i updated it 😡😡😡 i see what ur doing @115858,246490,@174545 We're here to help. DM us what country or region you're located in. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:16:49 +0000 2017
twcs_apple_04141,246493,174546,@174547 @116333 @115858 Urggh shouldn’t have upgraded man! Really lagging. Which one are you using?,246492,@174546 We're here for you. Send us a DM with details and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 15:33:34 +0000 2017
